level;time;correct;attempt;PlayerType;PlayerName;PlayerAlias;PlayerSkill;GuesserType;GuesserName;GuesserAlias;GuesserSkill; 
DM-TokaraForest;2014-6-26 12:5:00;yes;8;bot;BotTracker;Marcos;4;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;1;human;Juan_CVC;Alphonse;0;bot;BotTracker;Marcos;4
DM-TokaraForest;2014-6-26 12:5:00;yes;2;human;Juan_CVC;Alphonse;0;bot;BotTracker;Marcos;4
DM-TokaraForest;2014-6-26 12:5:00;yes;9;bot;BotTracker;Marcos;4;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;3;human;Juan_CVC;Alphonse;0;bot;BotTracker;Marcos;4
DM-TokaraForest;2014-6-26 12:5:00;yes;4;human;Juan_CVC;Alphonse;0;bot;BotTracker;Marcos;4
DM-TokaraForest;2014-6-26 12:5:00;yes;4;bot;MirrorBot;Richard;5;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;5;bot;MirrorBot;Richard;5;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;6;bot;MirrorBot;Richard;5;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;no;3;human;Player;Ronny;0;human;Xenija;Cortez;0
